Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
106876,648490356220930,May,CA,3471.9847,425.0,40,39,1,8.0,28,1,7,0,0,"Foreign Born, Not a US Citizen",9,"Fabric mills, except knitting (3132 exc. 31324)",8400,"Private, For Profit",No,Yes,Employed-At Work
106877,649860255500930,May,CA,4026.7347,576.0,40,40,1,,32,1,1,2,5,"Native, Born In US",9,Sewage treatment facilities (22132),1360,Government - Local,No,No,Employed-At Work
106884,660545083806793,May,CA,2501.2631,600.0,40,33,1,1.0,54,1,1,1,4,"Foreign Born, US Cit By Naturalization",9,3895,6230,"Private, For Profit",No,No,Employed-At Work
106886,660545083806793,May,CA,3203.4606,320.0,40,34,1,6.0,32,2,7,0,0,"Foreign Born, US Cit By Naturalization",9,Elementary and secondary schools (6111),5700,Government - Local,Yes,,Employed-At Work
106889,660967092903289,May,CA,4300.0445,1153.84,40,39,1,1.0,33,1,1,3,8,"Native, Born In US",9,** Construction (23),6200,"Private, For Profit",No,No,Employed-At Work
106890,660967092903289,May,CA,3353.4186,769.23,40,40,1,1.0,33,2,1,3,8,"Native, Born In US",9,** Construction (23),5860,"Private, For Profit",No,No,Employed-At Work
106894,678092959600566,May,CA,2818.8734,228.0,32,40,1,1.0,47,2,7,1,4,"Foreign Born, US Cit By Naturalization",9,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",3600,"Private, Nonprofit",No,No,Employed-At Work
106898,678570198940930,May,CA,3358.3415,687.5,55,40,2,,25,1,7,0,0,"Native, Born In US",9,Computer systems design and related services (5415),1050,"Private, For Profit",No,No,Employed-At Work
106900,678830557640970,May,CA,3361.6648,2307.0,50,40,1,5.0,38,2,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
106904,679140131100970,May,CA,3371.2267,1769.0,40,43,1,,53,2,5,0,0,"Native, Born In US",9,Outpatient care centers (6214),430,Government - Local,No,No,Employed-At Work
106906,679150183390970,May,CA,3702.7724,1000.0,30,44,1,,34,2,1,2,3,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - Local,Yes,,Employed-At Work
106907,679150183390970,May,CA,4008.7278,1346.15,50,44,1,,34,1,1,2,3,"Native, Born In US",9,Vocational rehabilitation services (6243),230,"Private, Nonprofit",No,No,Employed-At Work
106911,679640600030970,May,CA,4302.3332,514.8,48,35,1,1.0,36,1,1,3,8,"Foreign Born, Not a US Citizen",9,"Resin, synthetic rubber and fibers, and filaments manufacturing (3252)",8965,"Private, For Profit",No,No,Employed-At Work
106916,679710423110970,May,CA,3477.146,1634.61,40,46,1,,42,2,1,1,1,"Native, Born In US",9,National security and international affairs (928),136,Government - Federal,No,No,Employed-At Work
106917,679710423110970,May,CA,3710.1566,1730.76,40,44,1,6.0,45,1,1,1,1,"Foreign Born, US Cit By Naturalization",9,National security and international affairs (928),6010,Government - Federal,No,No,Employed-At Work
106918,679730545060970,May,CA,5140.9462,692.3,40,43,4,,28,2,7,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work
106919,679760422530970,May,CA,3707.5622,1615.38,40,43,4,,48,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,Nursing care facilities (6231),3255,"Private, For Profit",No,No,Employed-At Work
106920,679760422530970,May,CA,3476.3779,1000.0,40,42,4,,52,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,"Other telecommunications services (*517 exc. 5171, 5175)",7420,"Private, For Profit",No,No,Employed-At Work
106921,679760422530970,May,CA,4815.2412,507.69,40,43,4,,22,2,7,0,0,"Native, Born In US",9,"Accounting, tax preparation, bookkeeping, and payroll services (5412)",800,"Private, For Profit",No,No,Employed-At Work
106923,679800657530930,May,CA,4302.3332,400.0,40,33,1,1.0,38,1,1,0,0,"Foreign Born, Not a US Citizen",9,** Construction (23),6260,"Private, For Profit",No,No,Employed-At Work
106924,679800657530930,May,CA,3740.6751,400.0,40,39,1,1.0,20,1,4,1,1,"Native, Born In US",9,** Construction (23),6260,"Private, For Profit",No,No,Employed-At Work
106926,679830557640930,May,CA,3321.6552,115.0,50,41,1,,41,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,"Radio and television broadcasting and cable (5151, 5152, 5175)",4520,"Private, For Profit",No,No,Employed-At Work
106928,679980530650970,May,CA,2735.7402,640.0,40,40,1,,56,2,5,0,0,"Native, Born In US",9,"** Drugs, sundries, and chemical and allied products, merchant (wholesalerss*4242, 4246)",5700,"Private, For Profit",No,No,Employed-At Work
106929,680760097207379,May,CA,4300.0445,540.0,40,33,1,1.0,30,1,1,3,6,"Foreign Born, Not a US Citizen",9,** Construction (23),7420,"Private, For Profit",No,No,Employed-At Work
106932,686240932180930,May,CA,3471.9847,560.0,40,40,1,6.0,29,1,7,0,0,"Native, Born In US",9,Motion pictures and video industries (5121),5140,"Private, For Profit",No,No,Employed-At Work
106934,698820528930930,May,CA,2606.314,2000.0,50,40,1,,47,2,7,0,0,"Native, Born In US",9,Hospitals (622),840,"Private, Nonprofit",No,No,Employed-At Work
106935,699040388840970,May,CA,4101.567,656.15,40,42,1,,25,1,7,0,0,"Native, Born In US",9,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",4700,"Private, For Profit",No,No,Employed-At Work
106936,699040388840970,May,CA,4101.567,600.0,40,40,1,,27,1,7,0,0,"Native, Born In US",9,"Banking and related activities (521, 52211,52219)",850,"Private, For Profit",No,No,Employed-At Work
106938,699220143070970,May,CA,3738.5151,1150.0,40,43,1,,30,2,7,0,0,"Native, Born In US",9,"Management, scientific, and technical consulting services (5416)",800,"Private, For Profit",No,No,Employed-At Work
106945,699570198940970,May,CA,2627.3658,211.53,30,40,2,,41,1,7,0,0,"Native, Born In US",9,Restaurants and other food services (722 exc. 7224),5620,"Private, For Profit",No,No,Employed-At Work
106947,699690243230970,May,CA,3583.1073,443.0,40,40,1,1.0,27,2,7,1,1,"Native, Born In US",9,Child day care services (6244),2300,"Private, For Profit",No,No,Employed-At Work
106948,699690243230970,May,CA,4082.6583,730.76,40,40,1,1.0,27,1,7,1,1,"Foreign Born, US Cit By Naturalization",9,** Construction (23),6260,"Private, For Profit",No,No,Employed-At Work
106952,699830511650970,May,CA,3453.5207,500.0,40,32,1,5.0,62,2,1,0,0,"Foreign Born, Not a US Citizen",9,** Services to buildings and dwellings (5617 exc. 56173),4230,"Private, For Profit",No,No,Employed-At Work
106953,699830511650970,May,CA,3400.2627,300.0,35,35,1,5.0,35,2,7,1,3,"Foreign Born, Not a US Citizen",9,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",4760,"Private, For Profit",No,No,Employed-At Work
106955,699830973010970,May,CA,3356.151,2884.61,60,44,1,,52,2,7,0,0,"Native, Born In US",9,"Electric power generation, transmission and distribution (Pt. 2211)",10,"Private, For Profit",No,No,Employed-At Work
106956,699840978280970,May,CA,3388.782,92.0,80,39,4,,63,2,1,0,0,"Foreign Born, Not a US Citizen",9,Administration of human resource programs (923),4610,Government - State,No,No,Employed-At Work
106960,699960751770970,May,CA,3073.4771,415.38,35,42,1,1.0,60,1,1,0,0,"Native, Born In US",9,"Other consumer goods rental (53221, 53222, 53229, 5323)",4710,"Private, For Profit",No,No,Employed-At Work
106961,699960751770970,May,CA,2712.9973,1600.0,40,43,1,1.0,52,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
106966,700600085618717,May,CA,4141.1593,1346.15,45,42,1,,28,1,1,0,0,"Native, Born In US",9,Beverage manufacturing (3121),8800,"Private, For Profit",No,No,Employed-At Work
106968,700609676325442,May,CA,3961.1442,640.0,40,40,4,,30,1,3,0,0,"Native, Born Abroad Of US Parent(s)",9,Private households (814),4610,"Private, For Profit",No,No,Employed-At Work
106971,700609724831902,May,CA,2768.8163,482.5,35,32,1,1.0,55,1,1,0,0,"Foreign Born, Not a US Citizen",9,Landscaping services (56173),4250,"Private, For Profit",No,No,Employed-At Work
106972,700609724831902,May,CA,2418.4921,404.0,32,33,1,1.0,52,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,Personal and household goods repair and maintenance (8114 exc. 81143),8350,"Private, For Profit",No,No,Employed-At Work
106973,700609724831902,May,CA,3656.8548,446.0,32,39,1,1.0,30,1,1,2,5,"Native, Born In US",9,Warehousing and storage (493),5620,"Private, For Profit",No,No,Employed-At Work
106975,700609764814184,May,CA,2817.5534,1935.0,45,44,1,,51,1,1,1,4,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",1320,"Private, Nonprofit",No,No,Employed-At Work
106978,700609824831912,May,CA,2501.2631,476.25,35,39,1,6.0,52,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Private households (814),4230,"Private, For Profit",Yes,,Employed-At Work
106979,700609824831912,May,CA,2418.4921,187.5,25,32,1,6.0,53,2,1,0,0,"Foreign Born, Not a US Citizen",9,Private households (814),4230,"Private, For Profit",No,No,Employed-At Work
106982,700609857499188,May,CA,4976.0828,1731.0,40,44,2,,58,1,5,0,0,"Native, Born In US",9,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",120,"Private, Nonprofit",No,No,Employed-At Work
106983,700609857499188,May,CA,4412.5501,564.0,40,39,2,,49,1,7,0,0,"Native, Born In US",9,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",4700,"Private, For Profit",No,No,Employed-At Work
106984,700609882329508,May,CA,2627.3658,746.0,40,43,2,,40,1,7,0,0,"Native, Born In US",9,Business support services (5614),4940,"Private, For Profit",No,No,Employed-At Work
106986,700609883516581,May,CA,3584.9403,500.0,40,39,1,1.0,45,1,1,0,0,"Foreign Born, Not a US Citizen",9,** Construction (23),6420,"Private, For Profit",No,No,Employed-At Work
106987,700609904788988,May,CA,4101.567,1019.0,50,43,1,,26,1,7,0,0,"Native, Born In US",9,Computer systems design and related services (5415),10,"Private, For Profit",No,No,Employed-At Work
106988,700609904788988,May,CA,4101.567,1019.0,50,43,1,,26,1,7,0,0,"Native, Born In US",9,Computer systems design and related services (5415),50,"Private, For Profit",No,No,Employed-At Work
106989,700609914027385,May,CA,3571.5822,2307.69,40,45,4,,61,1,1,0,0,"Native, Born In US",9,Hospitals (622),3050,"Private, Nonprofit",No,No,Employed-At Work
106990,700609914027385,May,CA,3651.1352,2307.69,40,45,4,,59,2,1,0,0,"Native, Born In US",9,Hospitals (622),3255,"Private, Nonprofit",No,No,Employed-At Work
106995,700609928558964,May,CA,3003.7036,2400.0,32,43,1,,63,2,5,0,0,"Native, Born In US",9,Hospitals (622),3255,"Private, For Profit",Yes,,Employed-At Work
106996,700609928558964,May,CA,4101.567,480.0,32,40,1,,28,1,7,0,0,"Native, Born In US",9,Furniture and home furnishings stores (442),4760,"Private, For Profit",No,No,Employed-At Work
106997,700609940613661,May,CA,4026.7347,1000.0,40,40,1,,32,1,5,1,2,"Native, Born In US",9,4195,4850,"Private, For Profit",No,No,Employed-At Work
106998,700609940613661,May,CA,3599.2023,1300.0,40,43,1,1.0,25,2,5,0,0,"Native, Born In US",9,Nursing care facilities (6231),3255,"Private, For Profit",No,No,Employed-At Work
106999,700609947360384,May,CA,3476.1878,2269.0,40,39,1,,40,1,5,0,0,"Native, Born In US",9,"Aerospace products and parts manufacturing (336414, 336415, 336419)",430,"Private, For Profit",No,No,Employed-At Work
107006,700609954572532,May,CA,3817.6654,1269.23,40,46,4,,39,2,7,0,0,"Foreign Born, Not a US Citizen",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work
107010,700609958831767,May,CA,3715.1066,255.0,20,40,1,,38,1,1,0,0,"Foreign Born, Not a US Citizen",9,Restaurants and other food services (722 exc. 7224),9130,"Private, For Profit",No,No,Employed-At Work
107011,700609963211955,May,CA,2712.9973,969.23,40,40,1,1.0,54,2,5,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",5860,Government - Local,Yes,,Employed-At Work
107012,700609963300688,May,CA,2735.7402,250.0,20,37,1,,57,2,1,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - Federal,No,No,Employed-At Work
107013,700609963300688,May,CA,2895.2219,520.0,40,39,1,1.0,58,1,1,0,0,"Native, Born In US",9,Couriers and messengers (492),5510,"Private, For Profit",No,No,Employed-At Work
107018,700609974034607,May,CA,3095.7445,400.0,20,35,1,1.0,41,2,1,4,10,"Foreign Born, Not a US Citizen",9,Private households (814),4230,"Private, For Profit",No,No,Employed-At Work
107021,700609974034607,May,CA,3910.2318,215.0,30,39,1,1.0,19,2,7,0,0,"Foreign Born, Not a US Citizen",9,Specialty food stores (4452),4720,"Private, For Profit",No,No,Employed-At Work
107023,700609980217038,May,CA,7034.664,110.0,10,40,2,6.0,63,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Investigation and security services (5616),3930,"Private, For Profit",No,No,Employed-At Work
107025,700609982574980,May,CA,3053.753,1892.3,35,44,1,,46,1,1,2,10,"Native, Born In US",9,Elementary and secondary schools (6111),2320,Government - State,Yes,,Employed-At Work
107027,700609983456587,May,CA,4570.2358,240.0,34,43,4,,33,2,7,0,0,"Native, Born Abroad Of US Parent(s)",9,"Other amusement, gambling, and recreation industries (713 exc. 71395)",5400,"Private, For Profit",No,No,Employed-At Work
107030,700609986055255,May,CA,3616.4458,613.84,35,38,4,,51,2,5,0,0,"Foreign Born, US Cit By Naturalization",9,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",8350,"Private, For Profit",No,Yes,Employed-At Work
107031,700609986055255,May,CA,5063.2908,144.0,12,40,4,,20,2,7,0,0,"Foreign Born, US Cit By Naturalization",9,Traveler accommodation (7211),4150,"Private, For Profit",Yes,,Employed-At Work
107033,700963098907139,May,CA,3597.6054,2884.61,60,44,1,,41,1,1,2,2,"Native, Born In US",9,"Electrical lighting, equipment, and supplies manufacturing, n.e.c. (3351, 3353, 3359)",120,"Private, For Profit",No,No,Employed-At Work
107034,700963098907139,May,CA,3461.9672,2115.38,50,44,1,,39,2,1,2,2,"Native, Born In US",9,Medical equipment and supplies manufacturing (3391),430,"Private, For Profit",No,No,Employed-At Work
107038,703904560685836,May,CA,3384.1248,500.0,40,39,2,,36,2,1,4,10,"Native, Born In US",9,Pharmacies and drug stores (44611),3647,"Private, For Profit",No,No,Employed-At Work
107040,703904560685836,May,CA,3662.1494,64.0,8,39,2,,19,2,7,0,0,"Native, Born In US",9,Pharmacies and drug stores (44611),4720,"Private, For Profit",No,No,Employed-At Work
107041,707900340096746,May,CA,3584.9403,276.92,40,33,1,1.0,48,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Truck transportation (484),9130,"Private, For Profit",No,No,Employed-At Work
107044,707904560895836,May,CA,3293.2162,807.69,40,41,1,1.0,45,1,1,2,9,"Native, Born In US",9,Services incidental to transportation (488),5860,Government - State,Yes,,Employed-At Work
107045,707904560895836,May,CA,2428.0666,703.84,40,41,1,1.0,46,2,1,2,9,"Native, Born In US",9,Elementary and secondary schools (6111),230,"Private, Nonprofit",No,No,Employed-At Work
107047,707904560895836,May,CA,3865.8449,270.0,30,40,1,1.0,19,2,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work
107048,707908310697586,May,CA,2990.1947,1538.0,40,40,1,,56,1,7,0,0,"Native, Born In US",9,Scenic and sightseeing transportation (487),9310,"Private, For Profit",No,No,Employed-Absent
107052,732092568600543,May,CA,3203.4606,320.0,40,34,1,1.0,34,2,1,3,3,"Foreign Born, US Cit By Naturalization",9,Used merchandise stores (4533),5620,"Private, For Profit",No,No,Employed-At Work
107054,732092569600643,May,CA,2538.8915,2307.0,40,46,1,,58,2,5,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - Local,Yes,,Employed-At Work
107057,756389030759006,May,CA,4154.9197,312.5,24,36,1,1.0,34,1,1,0,0,"Foreign Born, Not a US Citizen",9,Grocery stores (4451),9620,"Private, For Profit",No,No,Employed-At Work
107058,756488370769005,May,CA,4976.0828,1096.0,40,40,2,,59,1,1,1,3,"Native, Born In US",9,Hospitals (622),3320,"Private, For Profit",No,No,Employed-At Work
107059,756488370769005,May,CA,4848.9716,969.0,40,39,2,5.0,49,2,1,1,3,"Foreign Born, US Cit By Naturalization",9,Furniture and home furnishings stores (442),4760,"Private, For Profit",No,Yes,Employed-At Work
107063,760120083801890,May,CA,3293.2162,240.0,34,35,1,1.0,49,1,7,3,10,"Foreign Born, Not a US Citizen",9,Cut and sew apparel manufacturing (3152),8320,"Private, For Profit",No,No,Employed-At Work
107066,760203017908594,May,CA,3571.5822,2884.61,50,44,4,,62,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Computer systems design and related services (5415),1050,"Private, For Profit",No,No,Employed-At Work
107069,760547003908495,May,CA,4101.567,673.07,40,44,1,,29,1,7,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, For Profit",No,No,Employed-At Work
107070,760744013001805,May,CA,3907.902,2403.84,40,42,1,,36,1,7,2,5,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",3850,Government - Local,Yes,,Employed-At Work
107072,766349730409003,May,CA,3242.8823,195.0,15,43,1,,52,2,3,0,0,"Foreign Born, Not a US Citizen",9,Administration of human resource programs (923),4610,Government - State,No,No,Employed-At Work
107079,786709430889009,May,CA,4143.2724,1250.0,50,41,1,,25,2,7,0,0,"Foreign Born, Not a US Citizen",9,Advertising and related services (5418),2630,"Private, For Profit",No,No,Employed-At Work
107082,796458730899001,May,CA,3060.6033,555.0,50,35,1,1.0,42,2,6,0,0,"Foreign Born, Not a US Citizen",9,Beauty salons (812112),4510,"Private, For Profit",No,No,Employed-At Work
107084,800965092607339,May,CA,3907.902,2076.92,50,40,1,,36,1,1,2,4,"Native, Born In US",9,"Architectural, engineering, and related services (5413)",565,"Private, For Profit",No,Yes,Employed-At Work
107089,807002170100806,May,CA,2710.578,1425.0,40,43,1,,46,1,1,2,10,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, For Profit",No,No,Employed-At Work
107091,807903000896636,May,CA,4725.9335,400.0,40,39,2,,23,1,1,0,0,"Native, Born In US",9,Hospitals (622),3535,"Private, For Profit",No,No,Employed-At Work
107094,807903290085826,May,CA,3471.9847,400.0,40,35,1,6.0,26,1,7,0,0,"Foreign Born, Not a US Citizen",9,Other personal services (8129),9350,"Private, For Profit",No,No,Employed-At Work
107095,807903290195826,May,CA,3409.1125,1150.0,40,43,1,,30,1,7,0,0,"Native, Born In US",9,Specialized design services (5414),2630,"Private, For Profit",No,No,Employed-At Work
107096,807903290195826,May,CA,3957.9938,900.0,40,39,1,,26,2,7,0,0,"Native, Born In US",9,"Health and personal care, except drug, stores (446 exc. 44611)",4700,"Private, For Profit",No,No,Employed-At Work
